lz: 78.264179730561309611 Vol: 378038.04846654162975 PE: -2322291.27577761  Pxx: -0.00164794417722454 Pyy: 6.25059739035745e-05 Pzz: 1.09172165793015 
lz: 78.398885719770603941 Vol: 378485.6137238026713 PE: -2322289.46215672  Pxx: 0.000755873972712582 Pyy: -4.66669650386478e-06 Pzz: 1.12868970654434 
lz: 78.533591708979813006 Vol: 377376.43346957210451 PE: -2322295.5857549  Pxx: 0.00172360314962175 Pyy: 0.000151968127146688 Pzz: 1.1306425872307 
lz: 78.66829769818900786 Vol: 378745.26202539511723 PE: -2322297.16992045  Pxx: -0.000573862832987457 Pyy: 0.00227788565742966 Pzz: 1.15669434980995 
lz: 78.803003687398302191 Vol: 377202.54315217531985 PE: -2322303.23249888  Pxx: -0.000428100456247668 Pyy: 0.0017361494049804 Pzz: 1.15068538494025 
lz: 78.937709676607511255 Vol: 378294.77036504115677 PE: -2322308.33855335  Pxx: -0.00181248276247881 Pyy: -0.00024304110374744 Pzz: 1.16392966620435 
lz: 79.07241566581670611 Vol: 376197.04778052377515 PE: -2322316.45650738  Pxx: 0.0026965630629674 Pyy: 0.000641717614097041 Pzz: 1.19211274910126 
lz: 79.207121655025900964 Vol: 375743.47363943693927 PE: -2322320.46914834  Pxx: -0.0004608033186113 Pyy: 0.000332819431386384 Pzz: 1.21937769572955 
lz: 79.341827644235209505 Vol: 374709.81854806549381 PE: -2322317.34608498  Pxx: 0.000201684637590211 Pyy: 0.000437679357048809 Pzz: 1.25547929877286 
lz: 79.476533633444404359 Vol: 374449.24534529476659 PE: -2322325.94201838  Pxx: 0.00237308668571138 Pyy: 0.0012094571004188 Pzz: 1.24595949121201 
lz: 79.611239622653599213 Vol: 375462.62412067741388 PE: -2322328.3724173  Pxx: -0.00171580160064616 Pyy: -0.00147708958273416 Pzz: 1.28011132029842 
lz: 79.745945611862808278 Vol: 373630.95142580673564 PE: -2322331.98023822  Pxx: -0.00110349532966927 Pyy: -5.36041392243965e-05 Pzz: 1.30674834144355 
lz: 79.880651601072102608 Vol: 373469.00100493530044 PE: -2322328.62664873  Pxx: 0.000982007550016298 Pyy: -0.000612245504056494 Pzz: 1.35051248334156 
lz: 80.015357590281311673 Vol: 373123.04339996993076 PE: -2322335.38935411  Pxx: -0.00093579940958827 Pyy: 0.0008658357432814 Pzz: 1.35149943344698 
lz: 80.150063579490506527 Vol: 373439.13729336037068 PE: -2322334.40771361  Pxx: -0.00085454608673993 Pyy: -0.000307314196256319 Pzz: 1.37395495922146 
lz: 80.284769568699800857 Vol: 373530.70249270636123 PE: -2322341.48924705  Pxx: -6.29111860823848e-05 Pyy: 0.000480330764274521 Pzz: 1.35723141311667 
lz: 80.419475557909009922 Vol: 373207.52048698539147 PE: -2322348.9957769  Pxx: -0.000683152610918232 Pyy: 0.000374897775311037 Pzz: 1.36498824748107 
lz: 80.554181547118204776 Vol: 373202.82552138215397 PE: -2322347.22789111  Pxx: -0.00134051335112949 Pyy: 0.000394213201841372 Pzz: 1.38886618390571 
lz: 80.688887536327499106 Vol: 372651.53623115312075 PE: -2322347.60280763  Pxx: 0.00175535529579596 Pyy: 0.000691550223417619 Pzz: 1.42654153672245 
lz: 80.823593525536708171 Vol: 370478.39803082292201 PE: -2322348.10254278  Pxx: -0.000490246113685342 Pyy: 0.00243311040005882 Pzz: 1.44578111464372 
lz: 80.958299514745903025 Vol: 371142.21909274667269 PE: -2322351.47145264  Pxx: 0.000209564553740126 Pyy: 0.000919165127930881 Pzz: 1.46990847910227 
lz: 81.09300550395511209 Vol: 372077.379355086945 PE: -2322357.81418679  Pxx: -0.0011750597563943 Pyy: 0.00116345997891183 Pzz: 1.48091628714506 
lz: 81.22771149316440642 Vol: 370040.98718804388773 PE: -2322360.23781789  Pxx: 0.000526322021828412 Pyy: 4.35839823910243e-05 Pzz: 1.49436601546264 
lz: 81.362417482373601274 Vol: 370406.00449933973141 PE: -2322374.27474648  Pxx: 0.0014319087430354 Pyy: -0.000999119739501978 Pzz: 1.47898004354373 
lz: 81.497123471582810339 Vol: 371061.52071221917868 PE: -2322387.73790083  Pxx: 0.000557875052424902 Pyy: 0.00142078483742476 Pzz: 1.49303822516539 
