lz: 77.60940612804759553 Vol: 31134.66279570405095 PE: -559016.862280855  Pxx: 1.65593270320378 Pyy: 0.00423677730287999 Pzz: 9.10296127325687 
lz: 77.751288040530297963 Vol: 31163.790504031087039 PE: -559016.961074611  Pxx: 1.45419709676165 Pyy: -0.000754754551288697 Pzz: 9.05364220664239 
lz: 77.893169953013099871 Vol: 31157.109021490879968 PE: -559020.775244691  Pxx: 1.4615362428899 Pyy: 0.000543204959351004 Pzz: 8.66974360043164 
lz: 78.035051865495802303 Vol: 31268.487555738731317 PE: -559021.863360437  Pxx: 1.65394634892894 Pyy: -0.000362421252090591 Pzz: 8.65873022343257 
lz: 78.176933777978490525 Vol: 31277.560826198467112 PE: -559024.894194595  Pxx: 1.61161177035609 Pyy: -0.00388143264501537 Pzz: 8.854115510006 
lz: 78.318815690461192958 Vol: 31319.912086619009642 PE: -559024.245829418  Pxx: 1.57567304663925 Pyy: 0.000282283109872036 Pzz: 8.85757305255031 
lz: 78.46069760294389539 Vol: 31227.559246146993246 PE: -559022.250586165  Pxx: 1.66048973824508 Pyy: -0.00365276242454729 Pzz: 9.0673466959037 
lz: 78.602579515426697299 Vol: 31409.661086666190386 PE: -559021.476021591  Pxx: 1.69399044658038 Pyy: 0.00541518702860153 Pzz: 9.1273707106781 
lz: 78.744461427909399731 Vol: 31455.647846515981655 PE: -559021.931142926  Pxx: 1.61382585813092 Pyy: -0.00118829126098609 Pzz: 9.0601921987504 
lz: 78.886343340392102164 Vol: 31485.71567095752107 PE: -559023.768142291  Pxx: 1.60002978940911 Pyy: 0.00128342105215962 Pzz: 9.12512439677835 
lz: 79.028225252874790385 Vol: 31488.116768724859867 PE: -559024.293170135  Pxx: 1.661204843887 Pyy: -0.00535653165286249 Pzz: 9.20635594837837 
lz: 79.170107165357492818 Vol: 31556.589378375141678 PE: -559027.21067461  Pxx: 1.650166526758 Pyy: 0.00305139323680736 Pzz: 8.75741311202612 
lz: 79.311989077840294726 Vol: 31608.871683654717344 PE: -559030.53440424  Pxx: 1.53375090635911 Pyy: 0.00140758072648909 Pzz: 8.75059481137327 
lz: 79.453870990322997159 Vol: 31636.252854065845895 PE: -559029.274794338  Pxx: 1.55755193467099 Pyy: -0.0109918621761462 Pzz: 8.89221650089065 
lz: 79.595752902805699591 Vol: 31660.978840396524902 PE: -559026.533013554  Pxx: 1.63864525062531 Pyy: -0.0106025737828187 Pzz: 8.83002383789119 
lz: 79.737634815288402024 Vol: 31697.40791786007685 PE: -559024.423416548  Pxx: 1.70910248758372 Pyy: 0.00513932249014654 Pzz: 8.90775162371959 
lz: 79.879516727771090245 Vol: 31755.757093826774508 PE: -559022.459218879  Pxx: 1.71378102745041 Pyy: -0.00366479872943572 Pzz: 9.02633641487862 
lz: 80.021398640253892154 Vol: 31828.947264886319317 PE: -559019.696571255  Pxx: 1.84613136374731 Pyy: 0.00026167628452832 Pzz: 9.31239321633129 
lz: 80.163280552736594586 Vol: 31824.478136851303134 PE: -559016.925760485  Pxx: 1.81132404709806 Pyy: -0.00356336852841356 Pzz: 9.56454308030888 
lz: 80.305162465219297019 Vol: 31778.056052223011648 PE: -559013.916459689  Pxx: 1.86668515801556 Pyy: 0.000410819723293643 Pzz: 9.83558915472415 
lz: 80.447044377701999451 Vol: 31882.100971442898299 PE: -559009.257389439  Pxx: 1.95381393363178 Pyy: 0.00312067215479754 Pzz: 10.107997651639 
lz: 80.588926290184701884 Vol: 31897.225060364446108 PE: -559008.765551522  Pxx: 1.98357618263428 Pyy: 2.34789059805337e-05 Pzz: 9.94621456509195 
lz: 80.730808202667489581 Vol: 31964.038529758665391 PE: -559012.056769665  Pxx: 1.94128848729501 Pyy: 0.00169812771884372 Pzz: 9.91057202859629 
lz: 80.872690115150192014 Vol: 31983.013631298494147 PE: -559012.933024401  Pxx: 2.03929827284326 Pyy: -0.00398636906219329 Pzz: 9.90061301568454 
lz: 81.014572027632894446 Vol: 31999.609006756298186 PE: -559009.535200042  Pxx: 2.03952572561918 Pyy: 0.00731531393779772 Pzz: 10.0056583372416 
lz: 81.156453940115596879 Vol: 32019.923836386918993 PE: -559007.188115943  Pxx: 2.10842146929506 Pyy: -0.00133404698815198 Pzz: 10.2572104632938 
lz: 81.298335852598299311 Vol: 32061.666792868087214 PE: -559004.151420107  Pxx: 2.17696381130757 Pyy: -0.000343775992166324 Pzz: 10.564624738109 
lz: 81.44021776508110122 Vol: 32103.891318272864737 PE: -559001.029170826  Pxx: 2.25763422438454 Pyy: -0.000223132271504935 Pzz: 10.7954687646471 
lz: 81.582099677563789442 Vol: 32149.418273989118461 PE: -558996.466620567  Pxx: 2.36351088257874 Pyy: -0.000554196830159515 Pzz: 11.0274510799598 
lz: 81.723981590046491874 Vol: 32161.708673728771828 PE: -559000.6143827  Pxx: 2.08224283038287 Pyy: 0.00946539910016151 Pzz: 10.2433382536835 
lz: 81.865863502529194307 Vol: 32209.442858618753235 PE: -559002.738787099  Pxx: 1.98170013489391 Pyy: 0.000848364833705761 Pzz: 10.0572652426565 
lz: 82.007745415011896739 Vol: 32239.070726488895161 PE: -559001.50660054  Pxx: 2.07486726827334 Pyy: -0.00196582459309616 Pzz: 10.1521111758149 
lz: 82.149627327494599172 Vol: 32261.579419319488807 PE: -558998.976944607  Pxx: 2.092284082931 Pyy: 0.00428870898770399 Pzz: 10.379583845631 
lz: 82.29150923997740108 Vol: 32272.288997909658065 PE: -558997.043621677  Pxx: 2.09947459386565 Pyy: -0.00155974247772882 Pzz: 10.5968561075667 
lz: 82.433391152460089302 Vol: 32333.836659854750906 PE: -558992.640958857  Pxx: 2.16358616003425 Pyy: -0.00181883304786567 Pzz: 10.8922285196392 
lz: 82.575273064942791734 Vol: 32387.842259666773316 PE: -558990.68055292  Pxx: 2.14078366045071 Pyy: -0.0032075948681593 Pzz: 10.9491922090464 
lz: 82.717154977425494167 Vol: 32359.179800824975246 PE: -558990.480142366  Pxx: 2.11827812421412 Pyy: 0.00330830324026176 Pzz: 10.9972045366652 
lz: 82.859036889908296075 Vol: 32461.748292973967182 PE: -558986.081686114  Pxx: 2.17721912639036 Pyy: -0.00766191954664094 Pzz: 11.1440880921468 
lz: 83.000918802390998508 Vol: 32510.571853300483781 PE: -558986.735378862  Pxx: 2.18169251154715 Pyy: 0.00734027266728121 Pzz: 10.9091674045558 
lz: 83.14280071487370094 Vol: 32540.242165882395057 PE: -558991.522869914  Pxx: 1.93844137422752 Pyy: 0.000569569270887448 Pzz: 10.3037130146248 
lz: 83.284682627356389162 Vol: 32550.777585555442784 PE: -558989.154537554  Pxx: 2.14013919903874 Pyy: -0.00227390927974658 Pzz: 10.5060092224801 
lz: 83.426564539839091594 Vol: 32617.037101700738276 PE: -558990.663518014  Pxx: 2.01716975339261 Pyy: -0.00614694670870681 Pzz: 10.5296337724804 
lz: 83.568446452321893503 Vol: 32721.391510745950654 PE: -558986.733869092  Pxx: 2.01131153382301 Pyy: 0.00249232980251314 Pzz: 10.6170162036325 
lz: 83.710328364804595935 Vol: 32694.608328767721105 PE: -558984.744165768  Pxx: 1.98525558813476 Pyy: -0.00493412163961289 Pzz: 10.8589692116068 
lz: 83.852210277287298368 Vol: 32754.5886633433729 PE: -558984.049666997  Pxx: 2.03393713689909 Pyy: 0.0057533882055133 Pzz: 10.6466948266394 
lz: 83.9940921897700008 Vol: 32823.700383017552667 PE: -558981.936581532  Pxx: 2.00939636844445 Pyy: 0.00236482951543472 Pzz: 10.7716951575726 
lz: 84.135974102252689022 Vol: 32850.155604221035901 PE: -558979.001751496  Pxx: 1.90789931156073 Pyy: -0.00393971045476003 Pzz: 10.8134837598805 
lz: 84.27785601473549093 Vol: 32868.150139402503555 PE: -558986.028104963  Pxx: 1.71633161677303 Pyy: 8.85428066381332e-05 Pzz: 10.367978976123 
lz: 84.419737927218193363 Vol: 32904.172552613621519 PE: -558991.877946845  Pxx: 1.7240065263272 Pyy: 0.00704233951615899 Pzz: 10.1752386835897 
lz: 84.561619839700895795 Vol: 32909.350425801734673 PE: -558990.68915391  Pxx: 1.797220817735 Pyy: -0.0090887140282763 Pzz: 10.329246951015 
lz: 84.703501752183598228 Vol: 32986.698991231402033 PE: -558986.483743328  Pxx: 1.88821990906689 Pyy: 0.00077959236991321 Pzz: 10.6365253837844 
lz: 84.84538366466630066 Vol: 32990.620408685877919 PE: -558983.296512268  Pxx: 1.99835619102506 Pyy: 0.000903294957221412 Pzz: 10.8546101045798 
lz: 84.987265577149003093 Vol: 33028.875555444457859 PE: -558979.372816292  Pxx: 2.05171036393187 Pyy: 0.00120694244939381 Pzz: 11.1264960681207 
lz: 85.129147489631790791 Vol: 33122.849501185366535 PE: -558977.023229118  Pxx: 2.09842427671676 Pyy: -0.00643862495346104 Pzz: 11.1664208689802 
lz: 85.271029402114493223 Vol: 33091.233006332164223 PE: -558976.22306476  Pxx: 2.01882137286234 Pyy: 0.00411332574606769 Pzz: 11.0743005355801 
lz: 85.412911314597195656 Vol: 33167.279862753784982 PE: -558973.924633815  Pxx: 2.07551382926624 Pyy: -0.000614771658381633 Pzz: 11.1800120430112 
lz: 85.554793227079898088 Vol: 33175.155623834340076 PE: -558974.179907742  Pxx: 1.99618253157685 Pyy: 0.00443161578919584 Pzz: 11.1054270463301 
